dist	Gene	pairLabel
6.001529	SELENBP1	Nuc15_gene1_SE21
3.928816	SELENBP1	Nuc15_gene1_SE22
4.046107	SELENBP1	Nuc15_gene1_SE23
3.744692	SELENBP1	Nuc15_gene1_SE24
4.303554	SELENBP1	Nuc15_gene1_SE25
3.222739	SELENBP1	Nuc15_gene1_SE26
3.283247	SELENBP1	Nuc15_gene1_SE27
5.276318	SELENBP1	Nuc15_gene1_SE28
4.514524	SELENBP1	Nuc15_gene1_SE29
2.579909	SELENBP1	Nuc15_gene1_SE30
5.370806	SELENBP1	Nuc15_gene1_SE31
3.351484	SELENBP1	Nuc15_gene1_SE32
2.866641	SELENBP1	Nuc15_gene1_SE33
5.876001	SELENBP1	Nuc15_gene1_SE34
4.831212	SELENBP1	Nuc15_gene1_SE35
2.525951	SELENBP1	Nuc15_gene1_SE36
4.231127	SELENBP1	Nuc15_gene1_SE37
4.787336	SELENBP1	Nuc15_gene1_SE38
4.397923	SELENBP1	Nuc15_gene1_SE39
1.898471	SELENBP1	Nuc15_gene1_SE40
5.926458	SELENBP1	Nuc15_gene1_SE41
4.412016	SELENBP1	Nuc15_gene1_SE42
3.528879	SELENBP1	Nuc15_gene1_SE43
8.99562	SELENBP1	Nuc15_gene1_SE44
3.568195	SELENBP1	Nuc15_gene1_SE45
3.208772	SELENBP1	Nuc15_gene1_SE46
2.803054	SELENBP1	Nuc15_gene1_SE47
3.515784	SELENBP1	Nuc15_gene1_SE48
2.308536	SELENBP1	Nuc15_gene1_SE49
3.680381	SELENBP1	Nuc15_gene1_SE50
2.24615	SELENBP1	Nuc15_gene1_SE51
5.84956	SELENBP1	Nuc15_gene1_SE52
4.316323	SELENBP1	Nuc15_gene1_SE53
2.687464	SELENBP1	Nuc15_gene1_SE54
5.002604	SELENBP1	Nuc15_gene1_SE55
2.670871	SELENBP1	Nuc15_gene1_SE56
2.000286	SELENBP1	Nuc15_gene1_SE57
2.456053	SELENBP1	Nuc15_gene1_SE58
3.636551	SELENBP1	Nuc15_gene1_SE59
2.141639	SELENBP1	Nuc15_gene1_SE60
2.195661	SELENBP1	Nuc15_gene1_SE61
2.279983	SELENBP1	Nuc15_gene1_SE62
1.38951	SELENBP1	Nuc15_gene1_SE63
2.347006	SELENBP1	Nuc15_gene1_SE64
1.609048	SELENBP1	Nuc15_gene1_SE65
1.983283	SELENBP1	Nuc15_gene1_SE66
1.193882	SELENBP1	Nuc15_gene1_SE67
2.696475	SELENBP1	Nuc15_gene1_SE68
1.649678	SELENBP1	Nuc15_gene1_SE69
2.918132	SELENBP1	Nuc15_gene1_SE70
3.468837	SELENBP1	Nuc15_gene1_SE71
2.15172	SELENBP1	Nuc15_gene1_SE72
1.525636	SELENBP1	Nuc15_gene1_SE73
4.187061	SELENBP1	Nuc15_gene1_SE74
4.404344	SELENBP1	Nuc15_gene1_SE75
1.423615	SELENBP1	Nuc15_gene1_SE76
5.545348	SELENBP1	Nuc15_gene1_SE77
4.829908	SELENBP1	Nuc15_gene1_SE78
1.120073	SELENBP1	Nuc15_gene1_SE79
4.680629	SELENBP1	Nuc15_gene1_SE80
3.999631	SELENBP1	Nuc15_gene1_SE81
4.838367	SELENBP1	Nuc15_gene1_SE82
1.989799	SELENBP1	Nuc15_gene1_SE83
6.465964	SELENBP1	Nuc15_gene1_SE84
5.261138	SELENBP1	Nuc15_gene1_SE85
2.422972	SELENBP1	Nuc15_gene1_SE86
1.5037	SELENBP1	Nuc15_gene1_SE87
1.119933	SELENBP1	Nuc15_gene1_SE88
2.534401	SELENBP1	Nuc15_gene1_SE89
1.102674	SELENBP1	Nuc15_gene1_SE90
3.768649	SELENBP1	Nuc15_gene1_SE91
1.787967	SELENBP1	Nuc15_gene1_SE92
4.86742	SELENBP1	Nuc15_gene1_SE93
3.744525	SELENBP1	Nuc15_gene1_SE94
1.82412	SELENBP1	Nuc15_gene1_SE95
0.447322	SELENBP1	Nuc15_gene1_SE96
4.667365	SELENBP1	Nuc15_gene1_SE97
5.22819	SELENBP1	Nuc15_gene1_SE98
3.97862	SELENBP1	Nuc15_gene1_SE99
4.43768	SELENBP1	Nuc15_gene1_SE100
1.418983	SELENBP1	Nuc15_gene1_SE101
2.975971	SELENBP1	Nuc15_gene1_SE102
1.491137	SELENBP1	Nuc15_gene1_SE103
6.081245	SELENBP1	Nuc15_gene1_SE104
1.24111	SELENBP1	Nuc15_gene1_SE105
5.513506	SELENBP1	Nuc15_gene1_SE106
6.251709	SELENBP1	Nuc15_gene1_SE107
4.88241	SELENBP1	Nuc15_gene1_SE108
4.745575	SELENBP1	Nuc15_gene1_SE109
1.165264	SELENBP1	Nuc15_gene1_SE110
5.728982	SELENBP1	Nuc15_gene1_SE111
5.730358	SELENBP1	Nuc15_gene1_SE112
4.646085	SELENBP1	Nuc15_gene1_SE113
1.553065	SELENBP1	Nuc15_gene1_SE114
6.20918	SELENBP1	Nuc15_gene1_SE115
2.920301	SELENBP1	Nuc15_gene1_SE116
2.359145	SELENBP1	Nuc15_gene1_SE117
6.473648	SELENBP1	Nuc15_gene1_SE118
2.526507	SELENBP1	Nuc15_gene1_SE119
2.901801	SELENBP1	Nuc15_gene1_SE120
2.376355	SELENBP1	Nuc15_gene1_SE121
4.999979	SELENBP1	Nuc15_gene1_SE122
3.564475	SELENBP1	Nuc15_gene1_SE123
2.963682	SELENBP1	Nuc15_gene1_SE124
7.269278	SELENBP1	Nuc15_gene1_SE125
5.260192	SELENBP1	Nuc15_gene1_SE126
2.713441	SELENBP1	Nuc15_gene1_SE127
3.662128	SELENBP1	Nuc15_gene1_SE128
6.909884	SELENBP1	Nuc15_gene1_SE129
3.093592	SELENBP1	Nuc15_gene1_SE130
5.155974	SELENBP1	Nuc15_gene1_SE131
6.022405	SELENBP1	Nuc15_gene1_SE132
4.601439	SELENBP1	Nuc15_gene1_SE133
3.977995	SELENBP1	Nuc15_gene1_SE134
3.847391	SELENBP1	Nuc15_gene1_SE135
5.975959	SELENBP1	Nuc15_gene1_SE136
4.567848	SELENBP1	Nuc15_gene1_SE137
6.535814	SELENBP1	Nuc15_gene1_SE138
4.758756	SELENBP1	Nuc15_gene1_SE139
8.246549	SELENBP1	Nuc15_gene1_SE140
6.405877	SELENBP1	Nuc15_gene1_SE141
4.802967	SELENBP1	Nuc15_gene1_SE142
4.194696	SELENBP1	Nuc15_gene1_SE143
4.227771	SELENBP1	Nuc15_gene1_SE144
3.352194	SELENBP1	Nuc15_gene1_SE145
7.009604	SELENBP1	Nuc15_gene1_SE146
6.010727	SELENBP1	Nuc15_gene1_SE147
6.512627	SELENBP1	Nuc15_gene1_SE148
6.99969	SELENBP1	Nuc15_gene1_SE149
6.975148	SELENBP1	Nuc15_gene1_SE150
6.030815	SELENBP1	Nuc15_gene1_SE151
5.643655	SELENBP1	Nuc15_gene1_SE152
3.996015	SELENBP1	Nuc15_gene1_SE153
7.617563	SELENBP1	Nuc15_gene1_SE154
5.334581	SELENBP1	Nuc15_gene1_SE155
5.037077	SELENBP1	Nuc15_gene1_SE156
4.786611	SELENBP1	Nuc15_gene1_SE157
6.652782	SELENBP1	Nuc15_gene1_SE158
7.310985	SELENBP1	Nuc15_gene1_SE159
5.812463	SELENBP1	Nuc15_gene1_SE160
6.1325	SELENBP1	Nuc15_gene1_SE161
6.276969	SELENBP1	Nuc15_gene1_SE162
6.474042	SELENBP1	Nuc15_gene1_SE163
7.888981	SELENBP1	Nuc15_gene1_SE164
7.451725	SELENBP1	Nuc15_gene1_SE165
7.910155	SELENBP1	Nuc15_gene1_SE166
4.169851	SELENBP1	Nuc16_gene1_SE1
5.527062	SELENBP1	Nuc16_gene2_SE1
3.921386	SELENBP1	Nuc16_gene1_SE2
1.540325	SELENBP1	Nuc16_gene2_SE2
1.118147	SELENBP1	Nuc16_gene1_SE3
4.7192	SELENBP1	Nuc16_gene2_SE3
2.891771	SELENBP1	Nuc16_gene1_SE4
3.473302	SELENBP1	Nuc16_gene2_SE4
6.201569	SELENBP1	Nuc16_gene1_SE5
2.724414	SELENBP1	Nuc16_gene2_SE5
4.376894	SELENBP1	Nuc16_gene1_SE6
0.979902	SELENBP1	Nuc16_gene2_SE6
2.692066	SELENBP1	Nuc16_gene1_SE7
6.557362	SELENBP1	Nuc16_gene2_SE7
5.280858	SELENBP1	Nuc16_gene1_SE8
1.520444	SELENBP1	Nuc16_gene2_SE8
4.01915	SELENBP1	Nuc16_gene1_SE9
3.353772	SELENBP1	Nuc16_gene2_SE9
4.301843	SELENBP1	Nuc16_gene1_SE10
7.009233	SELENBP1	Nuc16_gene2_SE10
2.94029	SELENBP1	Nuc16_gene1_SE11
6.42301	SELENBP1	Nuc16_gene2_SE11
1.485382	SELENBP1	Nuc16_gene1_SE12
3.182937	SELENBP1	Nuc16_gene2_SE12
2.339234	SELENBP1	Nuc16_gene1_SE13
2.927696	SELENBP1	Nuc16_gene2_SE13
3.933269	SELENBP1	Nuc16_gene1_SE14
2.708288	SELENBP1	Nuc16_gene2_SE14
4.810439	SELENBP1	Nuc16_gene1_SE15
1.835411	SELENBP1	Nuc16_gene2_SE15
5.850488	SELENBP1	Nuc16_gene1_SE16
2.624856	SELENBP1	Nuc16_gene2_SE16
3.665702	SELENBP1	Nuc16_gene1_SE17
3.631319	SELENBP1	Nuc16_gene2_SE17
6.335161	SELENBP1	Nuc16_gene1_SE18
5.04096	SELENBP1	Nuc16_gene2_SE18
4.711112	SELENBP1	Nuc16_gene1_SE19
6.367803	SELENBP1	Nuc16_gene2_SE19
0.492799	SELENBP1	Nuc17_gene1_SE1
2.862543	SELENBP1	Nuc17_gene1_SE2
6.164561	SELENBP1	Nuc17_gene1_SE3
6.712501	SELENBP1	Nuc17_gene1_SE4
2.275447	SELENBP1	Nuc17_gene1_SE5
7.426698	SELENBP1	Nuc17_gene1_SE6
6.703051	SELENBP1	Nuc17_gene1_SE7
2.360087	SELENBP1	Nuc17_gene1_SE8
3.577582	SELENBP1	Nuc17_gene1_SE9
7.729151	SELENBP1	Nuc17_gene1_SE10
3.195378	SELENBP1	Nuc17_gene1_SE11
8.052281	SELENBP1	Nuc17_gene1_SE12
7.055619	SELENBP1	Nuc17_gene1_SE13
6.3588	SELENBP1	Nuc17_gene1_SE14
5.241414	SELENBP1	Nuc17_gene1_SE15
5.343757	SELENBP1	Nuc17_gene1_SE16
7.069381	SELENBP1	Nuc17_gene1_SE17
2.157999	SELENBP1	Nuc18_gene1_SE1
3.484135	SELENBP1	Nuc18_gene2_SE1
4.695297	SELENBP1	Nuc18_gene3_SE1
3.003146	SELENBP1	Nuc18_gene1_SE2
4.058545	SELENBP1	Nuc18_gene2_SE2
5.80527	SELENBP1	Nuc18_gene3_SE2
5.216226	SELENBP1	Nuc18_gene1_SE3
1.920675	SELENBP1	Nuc18_gene2_SE3
2.558202	SELENBP1	Nuc18_gene3_SE3
1.535765	SELENBP1	Nuc18_gene1_SE4
4.731322	SELENBP1	Nuc18_gene2_SE4
5.340662	SELENBP1	Nuc18_gene3_SE4
5.769337	SELENBP1	Nuc18_gene1_SE5
3.505815	SELENBP1	Nuc18_gene2_SE5
3.90058	SELENBP1	Nuc18_gene3_SE5
2.297042	SELENBP1	Nuc18_gene1_SE6
3.16276	SELENBP1	Nuc18_gene2_SE6
3.616551	SELENBP1	Nuc18_gene3_SE6
3.330563	SELENBP1	Nuc18_gene1_SE7
2.25661	SELENBP1	Nuc18_gene2_SE7
4.490888	SELENBP1	Nuc18_gene3_SE7
4.621955	SELENBP1	Nuc18_gene1_SE8
2.279185	SELENBP1	Nuc18_gene2_SE8
3.772264	SELENBP1	Nuc18_gene3_SE8
6.043956	SELENBP1	Nuc18_gene1_SE9
3.163338	SELENBP1	Nuc18_gene2_SE9
4.011915	SELENBP1	Nuc18_gene3_SE9
2.252577	SELENBP1	Nuc18_gene1_SE10
3.847508	SELENBP1	Nuc18_gene2_SE10
2.149873	SELENBP1	Nuc18_gene3_SE10
3.599579	SELENBP1	Nuc18_gene1_SE11
1.523052	SELENBP1	Nuc18_gene2_SE11
3.835789	SELENBP1	Nuc18_gene3_SE11
4.73031	SELENBP1	Nuc18_gene1_SE12
0.385027	SELENBP1	Nuc18_gene2_SE12
3.425955	SELENBP1	Nuc18_gene3_SE12
1.62491	SELENBP1	Nuc18_gene1_SE13
5.363612	SELENBP1	Nuc18_gene2_SE13
5.569596	SELENBP1	Nuc18_gene3_SE13
5.119461	SELENBP1	Nuc18_gene1_SE14
1.816113	SELENBP1	Nuc18_gene2_SE14
3.781207	SELENBP1	Nuc18_gene3_SE14
2.204991	SELENBP1	Nuc18_gene1_SE15
4.262569	SELENBP1	Nuc18_gene2_SE15
4.184681	SELENBP1	Nuc18_gene3_SE15
2.486893	SELENBP1	Nuc18_gene1_SE16
2.732933	SELENBP1	Nuc18_gene2_SE16
3.906317	SELENBP1	Nuc18_gene3_SE16
3.906849	SELENBP1	Nuc18_gene1_SE17
3.662518	SELENBP1	Nuc18_gene2_SE17
3.329957	SELENBP1	Nuc18_gene3_SE17
4.345198	SELENBP1	Nuc18_gene1_SE18
3.496167	SELENBP1	Nuc18_gene2_SE18
2.836888	SELENBP1	Nuc18_gene3_SE18
5.642258	SELENBP1	Nuc18_gene1_SE19
3.510172	SELENBP1	Nuc18_gene2_SE19
2.131303	SELENBP1	Nuc18_gene3_SE19
3.928933	SELENBP1	Nuc18_gene1_SE20
4.95429	SELENBP1	Nuc18_gene2_SE20
6.767331	SELENBP1	Nuc18_gene3_SE20
2.421544	SELENBP1	Nuc18_gene1_SE21
5.833816	SELENBP1	Nuc18_gene2_SE21
6.450353	SELENBP1	Nuc18_gene3_SE21
4.224183	SELENBP1	Nuc18_gene1_SE22
5.518753	SELENBP1	Nuc18_gene2_SE22
7.176247	SELENBP1	Nuc18_gene3_SE22
5.107484	SELENBP1	Nuc18_gene1_SE23
1.44147	SELENBP1	Nuc18_gene2_SE23
3.603016	SELENBP1	Nuc18_gene3_SE23
2.799228	SELENBP1	Nuc18_gene1_SE24
4.913233	SELENBP1	Nuc18_gene2_SE24
4.119187	SELENBP1	Nuc18_gene3_SE24
4.070973	SELENBP1	Nuc18_gene1_SE25
4.38907	SELENBP1	Nuc18_gene2_SE25
3.149853	SELENBP1	Nuc18_gene3_SE25
4.563302	SELENBP1	Nuc18_gene1_SE26
6.372433	SELENBP1	Nuc18_gene2_SE26
7.855687	SELENBP1	Nuc18_gene3_SE26
3.51972	SELENBP1	Nuc18_gene1_SE27
3.103027	SELENBP1	Nuc18_gene2_SE27
5.303708	SELENBP1	Nuc18_gene3_SE27
4.214083	SELENBP1	Nuc18_gene1_SE28
2.879764	SELENBP1	Nuc18_gene2_SE28
5.42028	SELENBP1	Nuc18_gene3_SE28
2.912389	SELENBP1	Nuc18_gene1_SE29
5.490118	SELENBP1	Nuc18_gene2_SE29
4.291556	SELENBP1	Nuc18_gene3_SE29
2.114565	SELENBP1	Nuc18_gene1_SE30
5.185199	SELENBP1	Nuc18_gene2_SE30
4.374187	SELENBP1	Nuc18_gene3_SE30
3.886365	SELENBP1	Nuc18_gene1_SE31
1.183713	SELENBP1	Nuc18_gene2_SE31
4.004305	SELENBP1	Nuc18_gene3_SE31
6.957259	SELENBP1	Nuc18_gene1_SE32
3.111945	SELENBP1	Nuc18_gene2_SE32
4.160794	SELENBP1	Nuc18_gene3_SE32
2.115786	SELENBP1	Nuc18_gene1_SE33
5.857352	SELENBP1	Nuc18_gene2_SE33
6.22374	SELENBP1	Nuc18_gene3_SE33
3.158097	SELENBP1	Nuc18_gene1_SE34
4.78498	SELENBP1	Nuc18_gene2_SE34
6.218848	SELENBP1	Nuc18_gene3_SE34
3.580732	SELENBP1	Nuc18_gene1_SE35
4.278826	SELENBP1	Nuc18_gene2_SE35
5.877661	SELENBP1	Nuc18_gene3_SE35
1.145784	SELENBP1	Nuc18_gene1_SE36
4.410644	SELENBP1	Nuc18_gene2_SE36
3.545681	SELENBP1	Nuc18_gene3_SE36
1.53789	SELENBP1	Nuc18_gene1_SE37
3.071677	SELENBP1	Nuc18_gene2_SE37
3.346735	SELENBP1	Nuc18_gene3_SE37
7.146016	SELENBP1	Nuc18_gene1_SE38
3.703146	SELENBP1	Nuc18_gene2_SE38
4.001047	SELENBP1	Nuc18_gene3_SE38
6.313277	SELENBP1	Nuc18_gene1_SE39
3.170585	SELENBP1	Nuc18_gene2_SE39
2.979243	SELENBP1	Nuc18_gene3_SE39
1.639326	SELENBP1	Nuc18_gene1_SE40
5.728244	SELENBP1	Nuc18_gene2_SE40
4.781209	SELENBP1	Nuc18_gene3_SE40
3.517338	SELENBP1	Nuc18_gene1_SE41
5.452099	SELENBP1	Nuc18_gene2_SE41
2.97094	SELENBP1	Nuc18_gene3_SE41
4.713565	SELENBP1	Nuc18_gene1_SE42
3.691958	SELENBP1	Nuc18_gene2_SE42
2.164553	SELENBP1	Nuc18_gene3_SE42
5.010445	SELENBP1	Nuc18_gene1_SE43
5.059489	SELENBP1	Nuc18_gene2_SE43
6.618764	SELENBP1	Nuc18_gene3_SE43
6.655529	SELENBP1	Nuc18_gene1_SE44
2.245901	SELENBP1	Nuc18_gene2_SE44
4.309826	SELENBP1	Nuc18_gene3_SE44
4.593371	SELENBP1	Nuc18_gene1_SE45
4.904193	SELENBP1	Nuc18_gene2_SE45
2.86423	SELENBP1	Nuc18_gene3_SE45
4.59251	SELENBP1	Nuc18_gene1_SE46
6.666007	SELENBP1	Nuc18_gene2_SE46
7.348321	SELENBP1	Nuc18_gene3_SE46
7.429001	SELENBP1	Nuc18_gene1_SE47
3.840304	SELENBP1	Nuc18_gene2_SE47
3.951237	SELENBP1	Nuc18_gene3_SE47
2.426165	SELENBP1	Nuc18_gene1_SE48
4.90503	SELENBP1	Nuc18_gene2_SE48
3.289842	SELENBP1	Nuc18_gene3_SE48
4.673094	SELENBP1	Nuc18_gene1_SE49
1.753245	SELENBP1	Nuc18_gene2_SE49
1.991828	SELENBP1	Nuc18_gene3_SE49
4.431157	SELENBP1	Nuc18_gene1_SE50
3.317641	SELENBP1	Nuc18_gene2_SE50
4.810305	SELENBP1	Nuc18_gene3_SE50
4.588915	SELENBP1	Nuc18_gene1_SE51
4.933052	SELENBP1	Nuc18_gene2_SE51
2.726486	SELENBP1	Nuc18_gene3_SE51
2.446406	SELENBP1	Nuc18_gene1_SE52
5.798324	SELENBP1	Nuc18_gene2_SE52
3.846899	SELENBP1	Nuc18_gene3_SE52
2.538975	SELENBP1	Nuc18_gene1_SE53
4.083788	SELENBP1	Nuc18_gene2_SE53
4.865199	SELENBP1	Nuc18_gene3_SE53
4.91688	SELENBP1	Nuc18_gene1_SE54
4.543942	SELENBP1	Nuc18_gene2_SE54
1.864386	SELENBP1	Nuc18_gene3_SE54
3.782323	SELENBP1	Nuc18_gene1_SE55
4.639395	SELENBP1	Nuc18_gene2_SE55
1.864192	SELENBP1	Nuc18_gene3_SE55
2.93428	SELENBP1	Nuc18_gene1_SE56
3.16444	SELENBP1	Nuc18_gene2_SE56
4.190648	SELENBP1	Nuc18_gene3_SE56
3.324612	SELENBP1	Nuc18_gene1_SE57
4.171094	SELENBP1	Nuc18_gene2_SE57
1.514302	SELENBP1	Nuc18_gene3_SE57
2.323839	SELENBP1	Nuc18_gene1_SE58
4.381248	SELENBP1	Nuc18_gene2_SE58
4.477911	SELENBP1	Nuc18_gene3_SE58
4.570125	SELENBP1	Nuc18_gene1_SE59
4.399951	SELENBP1	Nuc18_gene2_SE59
1.012382	SELENBP1	Nuc18_gene3_SE59
4.87125	SELENBP1	Nuc18_gene1_SE60
4.99603	SELENBP1	Nuc18_gene2_SE60
2.079811	SELENBP1	Nuc18_gene3_SE60
5.377746	SELENBP1	Nuc18_gene1_SE61
4.563444	SELENBP1	Nuc18_gene2_SE61
1.797134	SELENBP1	Nuc18_gene3_SE61
2.099216	SELENBP1	Nuc18_gene1_SE62
3.541034	SELENBP1	Nuc18_gene2_SE62
2.365157	SELENBP1	Nuc18_gene3_SE62
4.587793	SELENBP1	Nuc18_gene1_SE63
3.705807	SELENBP1	Nuc18_gene2_SE63
0.464563	SELENBP1	Nuc18_gene3_SE63
4.950777	SELENBP1	Nuc18_gene1_SE64
5.113363	SELENBP1	Nuc18_gene2_SE64
2.048777	SELENBP1	Nuc18_gene3_SE64
2.927479	SELENBP1	Nuc18_gene1_SE65
3.5772	SELENBP1	Nuc18_gene2_SE65
1.369474	SELENBP1	Nuc18_gene3_SE65
4.54341	SELENBP1	Nuc18_gene1_SE66
5.746309	SELENBP1	Nuc18_gene2_SE66
2.670645	SELENBP1	Nuc18_gene3_SE66
6.031654	SELENBP1	Nuc18_gene1_SE67
3.391093	SELENBP1	Nuc18_gene2_SE67
4.294747	SELENBP1	Nuc18_gene3_SE67
4.773283	SELENBP1	Nuc18_gene1_SE68
4.447193	SELENBP1	Nuc18_gene2_SE68
1.802285	SELENBP1	Nuc18_gene3_SE68
5.407689	SELENBP1	Nuc18_gene1_SE69
3.478334	SELENBP1	Nuc18_gene2_SE69
2.360476	SELENBP1	Nuc18_gene3_SE69
4.710445	SELENBP1	Nuc18_gene1_SE70
3.634047	SELENBP1	Nuc18_gene2_SE70
1.551965	SELENBP1	Nuc18_gene3_SE70
3.60732	SELENBP1	Nuc18_gene1_SE71
5.862428	SELENBP1	Nuc18_gene2_SE71
3.060427	SELENBP1	Nuc18_gene3_SE71
3.528746	SELENBP1	Nuc18_gene1_SE72
5.625651	SELENBP1	Nuc18_gene2_SE72
2.803265	SELENBP1	Nuc18_gene3_SE72
4.49086	SELENBP1	Nuc18_gene1_SE73
5.103886	SELENBP1	Nuc18_gene2_SE73
5.811078	SELENBP1	Nuc18_gene3_SE73
3.397711	SELENBP1	Nuc18_gene1_SE74
4.685506	SELENBP1	Nuc18_gene2_SE74
4.217158	SELENBP1	Nuc18_gene3_SE74
2.387241	SELENBP1	Nuc18_gene1_SE75
4.620459	SELENBP1	Nuc18_gene2_SE75
2.979883	SELENBP1	Nuc18_gene3_SE75
6.075344	SELENBP1	Nuc18_gene1_SE76
5.516226	SELENBP1	Nuc18_gene2_SE76
2.363799	SELENBP1	Nuc18_gene3_SE76
4.256132	SELENBP1	Nuc18_gene1_SE77
4.475344	SELENBP1	Nuc18_gene2_SE77
2.417189	SELENBP1	Nuc18_gene3_SE77
6.306041	SELENBP1	Nuc18_gene1_SE78
5.210285	SELENBP1	Nuc18_gene2_SE78
2.282603	SELENBP1	Nuc18_gene3_SE78
4.514387	SELENBP1	Nuc18_gene1_SE79
4.191006	SELENBP1	Nuc18_gene2_SE79
4.03031	SELENBP1	Nuc18_gene3_SE79
6.115593	SELENBP1	Nuc18_gene1_SE80
5.54299	SELENBP1	Nuc18_gene2_SE80
6.643852	SELENBP1	Nuc18_gene3_SE80
5.896004	SELENBP1	Nuc18_gene1_SE81
5.095037	SELENBP1	Nuc18_gene2_SE81
2.197529	SELENBP1	Nuc18_gene3_SE81
5.001346	SELENBP1	Nuc18_gene1_SE82
4.283139	SELENBP1	Nuc18_gene2_SE82
1.282176	SELENBP1	Nuc18_gene3_SE82
7.646901	SELENBP1	Nuc18_gene1_SE83
5.442188	SELENBP1	Nuc18_gene2_SE83
3.883273	SELENBP1	Nuc18_gene3_SE83
4.893408	SELENBP1	Nuc18_gene1_SE84
6.146541	SELENBP1	Nuc18_gene2_SE84
5.436284	SELENBP1	Nuc18_gene3_SE84
6.295204	SELENBP1	Nuc18_gene1_SE85
5.7156	SELENBP1	Nuc18_gene2_SE85
2.530342	SELENBP1	Nuc18_gene3_SE85
4.95389	SELENBP1	Nuc18_gene1_SE86
6.478154	SELENBP1	Nuc18_gene2_SE86
6.549472	SELENBP1	Nuc18_gene3_SE86
6.410819	SELENBP1	Nuc18_gene1_SE87
5.226797	SELENBP1	Nuc18_gene2_SE87
2.885459	SELENBP1	Nuc18_gene3_SE87
4.115328	SELENBP1	Nuc18_gene1_SE88
6.177498	SELENBP1	Nuc18_gene2_SE88
3.968928	SELENBP1	Nuc18_gene3_SE88
5.509728	SELENBP1	Nuc18_gene1_SE89
5.147541	SELENBP1	Nuc18_gene2_SE89
2.182793	SELENBP1	Nuc18_gene3_SE89
6.514756	SELENBP1	Nuc18_gene1_SE90
5.995779	SELENBP1	Nuc18_gene2_SE90
6.922371	SELENBP1	Nuc18_gene3_SE90
4.385521	SELENBP1	Nuc18_gene1_SE91
5.941224	SELENBP1	Nuc18_gene2_SE91
2.812384	SELENBP1	Nuc18_gene3_SE91
4.185526	SELENBP1	Nuc18_gene1_SE92
5.091183	SELENBP1	Nuc18_gene2_SE92
2.855298	SELENBP1	Nuc18_gene3_SE92
5.318946	SELENBP1	Nuc18_gene1_SE93
4.689488	SELENBP1	Nuc18_gene2_SE93
3.136494	SELENBP1	Nuc18_gene3_SE93
7.003053	SELENBP1	Nuc18_gene1_SE94
5.196322	SELENBP1	Nuc18_gene2_SE94
2.946282	SELENBP1	Nuc18_gene3_SE94
4.284939	SELENBP1	Nuc18_gene1_SE95
5.607307	SELENBP1	Nuc18_gene2_SE95
3.692985	SELENBP1	Nuc18_gene3_SE95
5.617188	SELENBP1	Nuc18_gene1_SE96
7.474748	SELENBP1	Nuc18_gene2_SE96
7.512215	SELENBP1	Nuc18_gene3_SE96
4.556007	SELENBP1	Nuc18_gene1_SE97
4.882297	SELENBP1	Nuc18_gene2_SE97
3.616217	SELENBP1	Nuc18_gene3_SE97
5.193672	SELENBP1	Nuc18_gene1_SE98
5.480868	SELENBP1	Nuc18_gene2_SE98
2.575138	SELENBP1	Nuc18_gene3_SE98
4.761079	SELENBP1	Nuc18_gene1_SE99
5.365648	SELENBP1	Nuc18_gene2_SE99
2.832095	SELENBP1	Nuc18_gene3_SE99
8.212706	SELENBP1	Nuc18_gene1_SE100
5.726101	SELENBP1	Nuc18_gene2_SE100
5.293332	SELENBP1	Nuc18_gene3_SE100
6.222232	SELENBP1	Nuc18_gene1_SE101
5.652842	SELENBP1	Nuc18_gene2_SE101
3.553755	SELENBP1	Nuc18_gene3_SE101
7.440896	SELENBP1	Nuc18_gene1_SE102
6.335702	SELENBP1	Nuc18_gene2_SE102
3.715574	SELENBP1	Nuc18_gene3_SE102
6.919627	SELENBP1	Nuc18_gene1_SE103
6.246232	SELENBP1	Nuc18_gene2_SE103
6.020632	SELENBP1	Nuc18_gene3_SE103
5.839605	SELENBP1	Nuc18_gene1_SE104
5.604454	SELENBP1	Nuc18_gene2_SE104
5.023359	SELENBP1	Nuc18_gene3_SE104
5.675349	SELENBP1	Nuc18_gene1_SE105
5.829895	SELENBP1	Nuc18_gene2_SE105
4.691727	SELENBP1	Nuc18_gene3_SE105
4.987721	SELENBP1	Nuc18_gene1_SE106
6.253839	SELENBP1	Nuc18_gene2_SE106
4.633735	SELENBP1	Nuc18_gene3_SE106
5.89689	SELENBP1	Nuc18_gene1_SE107
5.793709	SELENBP1	Nuc18_gene2_SE107
3.816162	SELENBP1	Nuc18_gene3_SE107
6.125027	SELENBP1	Nuc18_gene1_SE108
6.605602	SELENBP1	Nuc18_gene2_SE108
5.797439	SELENBP1	Nuc18_gene3_SE108
6.167346	SELENBP1	Nuc18_gene1_SE109
5.764596	SELENBP1	Nuc18_gene2_SE109
4.419348	SELENBP1	Nuc18_gene3_SE109
8.465119	SELENBP1	Nuc18_gene1_SE110
6.359577	SELENBP1	Nuc18_gene2_SE110
5.05658	SELENBP1	Nuc18_gene3_SE110
7.451898	SELENBP1	Nuc18_gene1_SE111
6.933676	SELENBP1	Nuc18_gene2_SE111
4.069164	SELENBP1	Nuc18_gene3_SE111
6.15141	SELENBP1	Nuc18_gene1_SE112
6.842406	SELENBP1	Nuc18_gene2_SE112
4.230944	SELENBP1	Nuc18_gene3_SE112
