dist	Gene	pairLabel
2.974091	FAM20C	Nuc4_gene2_SE64
7.07661	FAM20C	Nuc4_gene1_SE65
6.589215	FAM20C	Nuc4_gene2_SE65
6.56932	FAM20C	Nuc4_gene1_SE66
5.265211	FAM20C	Nuc4_gene2_SE66
7.421895	FAM20C	Nuc4_gene1_SE67
7.928778	FAM20C	Nuc4_gene2_SE67
7.049729	FAM20C	Nuc4_gene1_SE68
7.302689	FAM20C	Nuc4_gene2_SE68
7.803451	FAM20C	Nuc4_gene1_SE69
6.216443	FAM20C	Nuc4_gene2_SE69
7.567299	FAM20C	Nuc4_gene1_SE70
6.956953	FAM20C	Nuc4_gene2_SE70
7.680336	FAM20C	Nuc4_gene1_SE71
7.077266	FAM20C	Nuc4_gene2_SE71
6.887787	FAM20C	Nuc4_gene1_SE72
5.569099	FAM20C	Nuc4_gene2_SE72
6.232873	FAM20C	Nuc4_gene1_SE73
5.504938	FAM20C	Nuc4_gene2_SE73
5.657448	FAM20C	Nuc4_gene1_SE74
2.898	FAM20C	Nuc4_gene2_SE74
7.986407	FAM20C	Nuc4_gene1_SE75
6.00083	FAM20C	Nuc4_gene2_SE75
6.404728	FAM20C	Nuc4_gene1_SE76
4.724851	FAM20C	Nuc4_gene2_SE76
8.750393	FAM20C	Nuc4_gene1_SE77
8.053841	FAM20C	Nuc4_gene2_SE77
7.791321	FAM20C	Nuc4_gene1_SE78
5.62936	FAM20C	Nuc4_gene2_SE78
3.419298	FAM20C	Nuc5_gene1_SE1
2.306911	FAM20C	Nuc5_gene2_SE1
3.919656	FAM20C	Nuc5_gene1_SE2
4.935077	FAM20C	Nuc5_gene2_SE2
5.637085	FAM20C	Nuc5_gene1_SE3
4.736483	FAM20C	Nuc5_gene2_SE3
4.476255	FAM20C	Nuc5_gene1_SE4
3.832695	FAM20C	Nuc5_gene2_SE4
4.391636	FAM20C	Nuc5_gene1_SE5
3.852713	FAM20C	Nuc5_gene2_SE5
2.694144	FAM20C	Nuc5_gene1_SE6
4.435131	FAM20C	Nuc5_gene2_SE6
5.510052	FAM20C	Nuc5_gene1_SE7
4.053606	FAM20C	Nuc5_gene2_SE7
3.203965	FAM20C	Nuc5_gene1_SE8
2.179757	FAM20C	Nuc5_gene2_SE8
2.741158	FAM20C	Nuc5_gene1_SE9
3.711219	FAM20C	Nuc5_gene2_SE9
5.993866	FAM20C	Nuc5_gene1_SE10
2.32077	FAM20C	Nuc5_gene2_SE10
3.081913	FAM20C	Nuc5_gene1_SE11
2.881392	FAM20C	Nuc5_gene2_SE11
6.271989	FAM20C	Nuc5_gene1_SE12
1.602539	FAM20C	Nuc5_gene2_SE12
3.046055	FAM20C	Nuc5_gene1_SE13
4.376264	FAM20C	Nuc5_gene2_SE13
6.362233	FAM20C	Nuc5_gene1_SE14
1.726667	FAM20C	Nuc5_gene2_SE14
5.386746	FAM20C	Nuc5_gene1_SE15
3.683868	FAM20C	Nuc5_gene2_SE15
3.045133	FAM20C	Nuc5_gene1_SE16
3.656403	FAM20C	Nuc5_gene2_SE16
2.412023	FAM20C	Nuc5_gene1_SE17
4.057158	FAM20C	Nuc5_gene2_SE17
4.297683	FAM20C	Nuc5_gene1_SE18
2.723387	FAM20C	Nuc5_gene2_SE18
4.005538	FAM20C	Nuc5_gene1_SE19
1.921154	FAM20C	Nuc5_gene2_SE19
3.765577	FAM20C	Nuc5_gene1_SE20
4.987171	FAM20C	Nuc5_gene2_SE20
5.423099	FAM20C	Nuc5_gene1_SE21
1.948758	FAM20C	Nuc5_gene2_SE21
2.654809	FAM20C	Nuc5_gene1_SE22
2.401879	FAM20C	Nuc5_gene2_SE22
5.757711	FAM20C	Nuc5_gene1_SE23
1.015647	FAM20C	Nuc5_gene2_SE23
4.035925	FAM20C	Nuc5_gene1_SE24
3.589694	FAM20C	Nuc5_gene2_SE24
3.250273	FAM20C	Nuc5_gene1_SE25
2.328231	FAM20C	Nuc5_gene2_SE25
2.853009	FAM20C	Nuc5_gene1_SE26
4.200119	FAM20C	Nuc5_gene2_SE26
7.485719	FAM20C	Nuc5_gene1_SE27
3.228203	FAM20C	Nuc5_gene2_SE27
6.003212	FAM20C	Nuc5_gene1_SE28
1.376913	FAM20C	Nuc5_gene2_SE28
3.803657	FAM20C	Nuc5_gene1_SE29
2.316826	FAM20C	Nuc5_gene2_SE29
3.341317	FAM20C	Nuc5_gene1_SE30
4.4595	FAM20C	Nuc5_gene2_SE30
3.763281	FAM20C	Nuc5_gene1_SE31
4.45118	FAM20C	Nuc5_gene2_SE31
5.220477	FAM20C	Nuc5_gene1_SE32
1.916209	FAM20C	Nuc5_gene2_SE32
5.828453	FAM20C	Nuc5_gene1_SE33
1.594309	FAM20C	Nuc5_gene2_SE33
5.028104	FAM20C	Nuc5_gene1_SE34
1.773881	FAM20C	Nuc5_gene2_SE34
2.10742	FAM20C	Nuc5_gene1_SE35
4.099121	FAM20C	Nuc5_gene2_SE35
4.77915	FAM20C	Nuc5_gene1_SE36
2.094304	FAM20C	Nuc5_gene2_SE36
4.868655	FAM20C	Nuc5_gene1_SE37
4.856973	FAM20C	Nuc5_gene2_SE37
4.210125	FAM20C	Nuc5_gene1_SE38
4.337306	FAM20C	Nuc5_gene2_SE38
3.397439	FAM20C	Nuc5_gene1_SE39
3.016412	FAM20C	Nuc5_gene2_SE39
2.758545	FAM20C	Nuc5_gene1_SE40
4.285516	FAM20C	Nuc5_gene2_SE40
6.083446	FAM20C	Nuc5_gene1_SE41
1.865361	FAM20C	Nuc5_gene2_SE41
6.015282	FAM20C	Nuc5_gene1_SE42
1.348301	FAM20C	Nuc5_gene2_SE42
3.990861	FAM20C	Nuc5_gene1_SE43
4.357938	FAM20C	Nuc5_gene2_SE43
6.271678	FAM20C	Nuc5_gene1_SE44
2.458341	FAM20C	Nuc5_gene2_SE44
5.565456	FAM20C	Nuc5_gene1_SE45
2.18972	FAM20C	Nuc5_gene2_SE45
3.054004	FAM20C	Nuc5_gene1_SE46
4.478164	FAM20C	Nuc5_gene2_SE46
4.966783	FAM20C	Nuc5_gene1_SE47
2.251287	FAM20C	Nuc5_gene2_SE47
2.913655	FAM20C	Nuc5_gene1_SE48
3.882367	FAM20C	Nuc5_gene2_SE48
4.12533	FAM20C	Nuc5_gene1_SE49
3.807985	FAM20C	Nuc5_gene2_SE49
7.993348	FAM20C	Nuc5_gene1_SE50
3.259921	FAM20C	Nuc5_gene2_SE50
5.280994	FAM20C	Nuc5_gene1_SE51
1.792061	FAM20C	Nuc5_gene2_SE51
3.271321	FAM20C	Nuc5_gene1_SE52
3.865509	FAM20C	Nuc5_gene2_SE52
7.807548	FAM20C	Nuc5_gene1_SE53
4.703713	FAM20C	Nuc5_gene2_SE53
5.545993	FAM20C	Nuc5_gene1_SE54
4.064744	FAM20C	Nuc5_gene2_SE54
5.001261	FAM20C	Nuc5_gene1_SE55
1.931695	FAM20C	Nuc5_gene2_SE55
3.991537	FAM20C	Nuc5_gene1_SE56
2.427486	FAM20C	Nuc5_gene2_SE56
3.9242	FAM20C	Nuc5_gene1_SE57
2.719963	FAM20C	Nuc5_gene2_SE57
4.444179	FAM20C	Nuc5_gene1_SE58
3.494766	FAM20C	Nuc5_gene2_SE58
8.046112	FAM20C	Nuc5_gene1_SE59
4.284993	FAM20C	Nuc5_gene2_SE59
4.974221	FAM20C	Nuc5_gene1_SE60
2.526586	FAM20C	Nuc5_gene2_SE60
4.429344	FAM20C	Nuc5_gene1_SE61
2.109744	FAM20C	Nuc5_gene2_SE61
4.095571	FAM20C	Nuc5_gene1_SE62
3.621741	FAM20C	Nuc5_gene2_SE62
5.006851	FAM20C	Nuc5_gene1_SE63
2.517251	FAM20C	Nuc5_gene2_SE63
4.336861	FAM20C	Nuc5_gene1_SE64
2.874632	FAM20C	Nuc5_gene2_SE64
6.296553	FAM20C	Nuc5_gene1_SE65
3.07859	FAM20C	Nuc5_gene2_SE65
4.778046	FAM20C	Nuc5_gene1_SE66
4.143551	FAM20C	Nuc5_gene2_SE66
4.382823	FAM20C	Nuc5_gene1_SE67
2.728167	FAM20C	Nuc5_gene2_SE67
8.183476	FAM20C	Nuc5_gene1_SE68
4.711685	FAM20C	Nuc5_gene2_SE68
7.403431	FAM20C	Nuc5_gene1_SE69
4.291699	FAM20C	Nuc5_gene2_SE69
4.984205	FAM20C	Nuc5_gene1_SE70
3.082555	FAM20C	Nuc5_gene2_SE70
4.651909	FAM20C	Nuc5_gene1_SE71
3.414058	FAM20C	Nuc5_gene2_SE71
4.178778	FAM20C	Nuc5_gene1_SE72
3.280016	FAM20C	Nuc5_gene2_SE72
8.502651	FAM20C	Nuc5_gene1_SE73
3.774515	FAM20C	Nuc5_gene2_SE73
7.752936	FAM20C	Nuc5_gene1_SE74
3.867961	FAM20C	Nuc5_gene2_SE74
6.036497	FAM20C	Nuc5_gene1_SE75
2.023865	FAM20C	Nuc5_gene2_SE75
5.810588	FAM20C	Nuc5_gene1_SE76
2.364316	FAM20C	Nuc5_gene2_SE76
7.585698	FAM20C	Nuc5_gene1_SE77
4.258125	FAM20C	Nuc5_gene2_SE77
6.970867	FAM20C	Nuc5_gene1_SE78
2.799494	FAM20C	Nuc5_gene2_SE78
4.710314	FAM20C	Nuc5_gene1_SE79
3.504652	FAM20C	Nuc5_gene2_SE79
6.418247	FAM20C	Nuc5_gene1_SE80
2.878959	FAM20C	Nuc5_gene2_SE80
4.912537	FAM20C	Nuc5_gene1_SE81
3.709126	FAM20C	Nuc5_gene2_SE81
6.592895	FAM20C	Nuc5_gene1_SE82
3.478845	FAM20C	Nuc5_gene2_SE82
6.262325	FAM20C	Nuc5_gene1_SE83
2.440922	FAM20C	Nuc5_gene2_SE83
5.61066	FAM20C	Nuc5_gene1_SE84
2.625396	FAM20C	Nuc5_gene2_SE84
4.633061	FAM20C	Nuc5_gene1_SE85
3.541483	FAM20C	Nuc5_gene2_SE85
6.792791	FAM20C	Nuc5_gene1_SE86
3.560215	FAM20C	Nuc5_gene2_SE86
5.796927	FAM20C	Nuc5_gene1_SE87
3.115193	FAM20C	Nuc5_gene2_SE87
6.160943	FAM20C	Nuc5_gene1_SE88
3.785324	FAM20C	Nuc5_gene2_SE88
5.523526	FAM20C	Nuc5_gene1_SE89
4.383722	FAM20C	Nuc5_gene2_SE89
4.505604	FAM20C	Nuc5_gene1_SE90
4.533556	FAM20C	Nuc5_gene2_SE90
6.548133	FAM20C	Nuc5_gene1_SE91
4.089634	FAM20C	Nuc5_gene2_SE91
5.386812	FAM20C	Nuc5_gene1_SE92
4.047869	FAM20C	Nuc5_gene2_SE92
7.04551	FAM20C	Nuc5_gene1_SE93
3.211086	FAM20C	Nuc5_gene2_SE93
6.721329	FAM20C	Nuc5_gene1_SE94
3.749436	FAM20C	Nuc5_gene2_SE94
6.291843	FAM20C	Nuc5_gene1_SE95
3.470887	FAM20C	Nuc5_gene2_SE95
6.227795	FAM20C	Nuc5_gene1_SE96
4.012363	FAM20C	Nuc5_gene2_SE96
5.935162	FAM20C	Nuc5_gene1_SE97
3.94398	FAM20C	Nuc5_gene2_SE97
5.84225	FAM20C	Nuc5_gene1_SE98
4.374801	FAM20C	Nuc5_gene2_SE98
5.862503	FAM20C	Nuc5_gene1_SE99
4.512461	FAM20C	Nuc5_gene2_SE99
6.986725	FAM20C	Nuc5_gene1_SE100
3.499577	FAM20C	Nuc5_gene2_SE100
6.794839	FAM20C	Nuc5_gene1_SE101
3.942688	FAM20C	Nuc5_gene2_SE101
6.258325	FAM20C	Nuc5_gene1_SE102
3.761966	FAM20C	Nuc5_gene2_SE102
6.505024	FAM20C	Nuc5_gene1_SE103
4.036601	FAM20C	Nuc5_gene2_SE103
8.952294	FAM20C	Nuc5_gene1_SE104
5.583438	FAM20C	Nuc5_gene2_SE104
8.93262	FAM20C	Nuc5_gene1_SE105
5.12614	FAM20C	Nuc5_gene2_SE105
9.063957	FAM20C	Nuc5_gene1_SE106
5.769651	FAM20C	Nuc5_gene2_SE106
6.214487	FAM20C	Nuc5_gene1_SE107
4.167196	FAM20C	Nuc5_gene2_SE107
7.311365	FAM20C	Nuc5_gene1_SE108
4.30911	FAM20C	Nuc5_gene2_SE108
5.704916	FAM20C	Nuc5_gene1_SE109
5.050508	FAM20C	Nuc5_gene2_SE109
6.253459	FAM20C	Nuc5_gene1_SE110
5.200289	FAM20C	Nuc5_gene2_SE110
5.774646	FAM20C	Nuc5_gene1_SE111
5.534179	FAM20C	Nuc5_gene2_SE111
7.877714	FAM20C	Nuc5_gene1_SE112
4.815394	FAM20C	Nuc5_gene2_SE112
9.531156	FAM20C	Nuc5_gene1_SE113
5.888981	FAM20C	Nuc5_gene2_SE113
9.229097	FAM20C	Nuc5_gene1_SE114
5.210981	FAM20C	Nuc5_gene2_SE114
6.233321	FAM20C	Nuc5_gene1_SE115
5.435623	FAM20C	Nuc5_gene2_SE115
8.208361	FAM20C	Nuc5_gene1_SE116
4.686043	FAM20C	Nuc5_gene2_SE116
7.942025	FAM20C	Nuc5_gene1_SE117
4.702427	FAM20C	Nuc5_gene2_SE117
10.08945	FAM20C	Nuc5_gene1_SE118
6.150516	FAM20C	Nuc5_gene2_SE118
9.693452	FAM20C	Nuc5_gene1_SE119
5.9688	FAM20C	Nuc5_gene2_SE119
8.235098	FAM20C	Nuc5_gene1_SE120
5.173751	FAM20C	Nuc5_gene2_SE120
7.098248	FAM20C	Nuc5_gene1_SE121
5.145661	FAM20C	Nuc5_gene2_SE121
8.129423	FAM20C	Nuc5_gene1_SE122
4.938543	FAM20C	Nuc5_gene2_SE122
7.714565	FAM20C	Nuc5_gene1_SE123
5.142172	FAM20C	Nuc5_gene2_SE123
8.580549	FAM20C	Nuc5_gene1_SE124
5.865843	FAM20C	Nuc5_gene2_SE124
8.002361	FAM20C	Nuc5_gene1_SE125
5.694727	FAM20C	Nuc5_gene2_SE125
7.941228	FAM20C	Nuc5_gene1_SE126
6.44131	FAM20C	Nuc5_gene2_SE126
6.296122	FAM20C	Nuc6_gene1_SE1
7.115985	FAM20C	Nuc6_gene1_SE2
7.083899	FAM20C	Nuc6_gene1_SE3
4.517466	FAM20C	Nuc6_gene1_SE4
3.963209	FAM20C	Nuc6_gene1_SE5
6.92598	FAM20C	Nuc6_gene1_SE6
8.216513	FAM20C	Nuc6_gene1_SE7
1.902882	FAM20C	Nuc6_gene1_SE8
6.211433	FAM20C	Nuc6_gene1_SE9
1.163771	FAM20C	Nuc6_gene1_SE10
1.929638	FAM20C	Nuc6_gene1_SE11
3.268248	FAM20C	Nuc6_gene1_SE12
7.242112	FAM20C	Nuc7_gene1_SE1
6.056551	FAM20C	Nuc7_gene1_SE2
5.12184	FAM20C	Nuc7_gene1_SE3
6.79937	FAM20C	Nuc7_gene1_SE4
4.721311	FAM20C	Nuc7_gene1_SE5
5.14959	FAM20C	Nuc7_gene1_SE6
5.327647	FAM20C	Nuc7_gene1_SE7
5.421938	FAM20C	Nuc7_gene1_SE8
5.813368	FAM20C	Nuc7_gene1_SE9
4.973443	FAM20C	Nuc7_gene1_SE10
5.241956	FAM20C	Nuc7_gene1_SE11
6.177648	FAM20C	Nuc7_gene1_SE12
7.246251	FAM20C	Nuc7_gene1_SE13
6.078625	FAM20C	Nuc7_gene1_SE14
6.011586	FAM20C	Nuc7_gene1_SE15
5.331697	FAM20C	Nuc7_gene1_SE16
5.839844	FAM20C	Nuc7_gene1_SE17
4.923381	FAM20C	Nuc7_gene1_SE18
6.643013	FAM20C	Nuc7_gene1_SE19
4.529437	FAM20C	Nuc7_gene1_SE20
4.774612	FAM20C	Nuc7_gene1_SE21
7.057786	FAM20C	Nuc7_gene1_SE22
6.846161	FAM20C	Nuc7_gene1_SE23
5.266801	FAM20C	Nuc7_gene1_SE24
3.963571	FAM20C	Nuc7_gene1_SE25
4.697788	FAM20C	Nuc7_gene1_SE26
4.653702	FAM20C	Nuc7_gene1_SE27
5.15851	FAM20C	Nuc7_gene1_SE28
3.190484	FAM20C	Nuc7_gene1_SE29
4.619589	FAM20C	Nuc7_gene1_SE30
5.737479	FAM20C	Nuc7_gene1_SE31
5.370695	FAM20C	Nuc7_gene1_SE32
3.874798	FAM20C	Nuc7_gene1_SE33
4.664477	FAM20C	Nuc7_gene1_SE34
4.223558	FAM20C	Nuc7_gene1_SE35
4.093575	FAM20C	Nuc7_gene1_SE36
4.178565	FAM20C	Nuc7_gene1_SE37
5.761504	FAM20C	Nuc7_gene1_SE38
5.162379	FAM20C	Nuc7_gene1_SE39
6.198758	FAM20C	Nuc7_gene1_SE40
4.196981	FAM20C	Nuc7_gene1_SE41
3.547996	FAM20C	Nuc7_gene1_SE42
6.175455	FAM20C	Nuc7_gene1_SE43
3.490443	FAM20C	Nuc7_gene1_SE44
7.147195	FAM20C	Nuc7_gene1_SE45
5.653047	FAM20C	Nuc7_gene1_SE46
4.714449	FAM20C	Nuc7_gene1_SE47
5.105935	FAM20C	Nuc7_gene1_SE48
3.049948	FAM20C	Nuc7_gene1_SE49
3.168744	FAM20C	Nuc7_gene1_SE50
5.234595	FAM20C	Nuc7_gene1_SE51
5.466274	FAM20C	Nuc7_gene1_SE52
2.301806	FAM20C	Nuc7_gene1_SE53
4.847828	FAM20C	Nuc7_gene1_SE54
6.403878	FAM20C	Nuc7_gene1_SE55
5.958424	FAM20C	Nuc7_gene1_SE56
6.416662	FAM20C	Nuc7_gene1_SE57
5.934504	FAM20C	Nuc7_gene1_SE58
6.175254	FAM20C	Nuc7_gene1_SE59
2.966976	FAM20C	Nuc7_gene1_SE60
2.511178	FAM20C	Nuc7_gene1_SE61
6.464222	FAM20C	Nuc7_gene1_SE62
4.706906	FAM20C	Nuc7_gene1_SE63
2.506984	FAM20C	Nuc7_gene1_SE64
4.409452	FAM20C	Nuc7_gene1_SE65
2.217853	FAM20C	Nuc7_gene1_SE66
2.639509	FAM20C	Nuc7_gene1_SE67
6.871599	FAM20C	Nuc7_gene1_SE68
4.339665	FAM20C	Nuc7_gene1_SE69
3.669123	FAM20C	Nuc7_gene1_SE70
6.759723	FAM20C	Nuc7_gene1_SE71
5.635546	FAM20C	Nuc7_gene1_SE72
1.57807	FAM20C	Nuc7_gene1_SE73
3.057328	FAM20C	Nuc7_gene1_SE74
2.408634	FAM20C	Nuc7_gene1_SE75
4.146925	FAM20C	Nuc7_gene1_SE76
6.87438	FAM20C	Nuc7_gene1_SE77
1.280508	FAM20C	Nuc7_gene1_SE78
3.062772	FAM20C	Nuc7_gene1_SE79
0.970832	FAM20C	Nuc7_gene1_SE80
6.300867	FAM20C	Nuc7_gene1_SE81
5.049084	FAM20C	Nuc7_gene1_SE82
0.999401	FAM20C	Nuc7_gene1_SE83
5.719291	FAM20C	Nuc7_gene1_SE84
4.593922	FAM20C	Nuc7_gene1_SE85
3.305373	FAM20C	Nuc7_gene1_SE86
2.465635	FAM20C	Nuc7_gene1_SE87
5.512428	FAM20C	Nuc7_gene1_SE88
1.582877	FAM20C	Nuc7_gene1_SE89
4.374653	FAM20C	Nuc7_gene1_SE90
5.901282	FAM20C	Nuc7_gene1_SE91
2.139073	FAM20C	Nuc7_gene1_SE92
0.650922	FAM20C	Nuc7_gene1_SE93
6.033512	FAM20C	Nuc7_gene1_SE94
1.957938	FAM20C	Nuc7_gene1_SE95
1.329398	FAM20C	Nuc7_gene1_SE96
4.420287	FAM20C	Nuc7_gene1_SE97
3.609433	FAM20C	Nuc7_gene1_SE98
2.104741	FAM20C	Nuc7_gene1_SE99
5.355751	FAM20C	Nuc7_gene1_SE100
2.53189	FAM20C	Nuc7_gene1_SE101
3.00152	FAM20C	Nuc7_gene1_SE102
4.054181	FAM20C	Nuc7_gene1_SE103
5.011998	FAM20C	Nuc7_gene1_SE104
2.788618	FAM20C	Nuc7_gene1_SE105
4.507219	FAM20C	Nuc7_gene1_SE106
3.818932	FAM20C	Nuc7_gene1_SE107
6.79724	FAM20C	Nuc7_gene1_SE108
2.24104	FAM20C	Nuc7_gene1_SE109
2.106475	FAM20C	Nuc7_gene1_SE110
2.185595	FAM20C	Nuc7_gene1_SE111
3.067263	FAM20C	Nuc7_gene1_SE112
3.442468	FAM20C	Nuc7_gene1_SE113
5.22529	FAM20C	Nuc7_gene1_SE114
5.680205	FAM20C	Nuc7_gene1_SE115
2.787764	FAM20C	Nuc7_gene1_SE116
3.388765	FAM20C	Nuc7_gene1_SE117
5.835412	FAM20C	Nuc7_gene1_SE118
3.645954	FAM20C	Nuc7_gene1_SE119
4.629577	FAM20C	Nuc7_gene1_SE120
6.346973	FAM20C	Nuc7_gene1_SE121
5.658576	FAM20C	Nuc7_gene1_SE122
3.383881	FAM20C	Nuc7_gene1_SE123
4.563171	FAM20C	Nuc7_gene1_SE124
4.636345	FAM20C	Nuc7_gene1_SE125
3.508411	FAM20C	Nuc7_gene1_SE126
6.605915	FAM20C	Nuc7_gene1_SE127
6.042115	FAM20C	Nuc7_gene1_SE128
12.093649	FAM20C	Nuc7_gene1_SE129
5.840528	FAM20C	Nuc7_gene1_SE130
4.268115	FAM20C	Nuc7_gene1_SE131
4.560824	FAM20C	Nuc7_gene1_SE132
6.454463	FAM20C	Nuc7_gene1_SE133
5.76406	FAM20C	Nuc7_gene1_SE134
4.940002	FAM20C	Nuc7_gene1_SE135
5.504756	FAM20C	Nuc7_gene1_SE136
6.443968	FAM20C	Nuc7_gene1_SE137
5.077359	FAM20C	Nuc8_gene1_SE1
3.509322	FAM20C	Nuc8_gene2_SE1
6.57468	FAM20C	Nuc8_gene1_SE2
6.722859	FAM20C	Nuc8_gene2_SE2
5.665081	FAM20C	Nuc8_gene1_SE3
6.493095	FAM20C	Nuc8_gene2_SE3
4.753663	FAM20C	Nuc8_gene1_SE4
6.571852	FAM20C	Nuc8_gene2_SE4
1.955539	FAM20C	Nuc8_gene1_SE5
5.479615	FAM20C	Nuc8_gene2_SE5
1.965177	FAM20C	Nuc8_gene1_SE6
7.224469	FAM20C	Nuc8_gene2_SE6
3.249706	FAM20C	Nuc8_gene1_SE7
2.882769	FAM20C	Nuc8_gene2_SE7
5.518389	FAM20C	Nuc8_gene1_SE8
6.36129	FAM20C	Nuc8_gene2_SE8
6.859809	FAM20C	Nuc8_gene1_SE9
5.370116	FAM20C	Nuc8_gene2_SE9
4.068154	FAM20C	Nuc8_gene1_SE10
7.347642	FAM20C	Nuc8_gene2_SE10
7.907369	FAM20C	Nuc8_gene1_SE11
9.220479	FAM20C	Nuc8_gene2_SE11
8.163061	FAM20C	Nuc8_gene1_SE12
8.357626	FAM20C	Nuc8_gene2_SE12
4.994551	FAM20C	Nuc8_gene1_SE13
3.615374	FAM20C	Nuc8_gene2_SE13
3.222977	FAM20C	Nuc8_gene1_SE14
8.207761	FAM20C	Nuc8_gene2_SE14
6.056662	FAM20C	Nuc8_gene1_SE15
7.399248	FAM20C	Nuc8_gene2_SE15
8.074338	FAM20C	Nuc8_gene1_SE16
7.133453	FAM20C	Nuc8_gene2_SE16
6.391388	FAM20C	Nuc8_gene1_SE17
8.505251	FAM20C	Nuc8_gene2_SE17
4.390706	FAM20C	Nuc8_gene1_SE18
8.594306	FAM20C	Nuc8_gene2_SE18
5.072633	FAM20C	Nuc8_gene1_SE19
1.616651	FAM20C	Nuc8_gene2_SE19
6.632983	FAM20C	Nuc8_gene1_SE20
2.410453	FAM20C	Nuc8_gene2_SE20
2.568683	FAM20C	Nuc8_gene1_SE21
5.381109	FAM20C	Nuc8_gene2_SE21
8.483602	FAM20C	Nuc8_gene1_SE22
10.952812	FAM20C	Nuc8_gene2_SE22
5.42568	FAM20C	Nuc8_gene1_SE23
1.548784	FAM20C	Nuc8_gene2_SE23
7.038239	FAM20C	Nuc8_gene1_SE24
3.437701	FAM20C	Nuc8_gene2_SE24
6.758912	FAM20C	Nuc8_gene1_SE25
5.209183	FAM20C	Nuc8_gene2_SE25
5.361929	FAM20C	Nuc8_gene1_SE26
5.710836	FAM20C	Nuc8_gene2_SE26
5.353094	FAM20C	Nuc8_gene1_SE27
8.299367	FAM20C	Nuc8_gene2_SE27
6.181756	FAM20C	Nuc8_gene1_SE28
3.424063	FAM20C	Nuc8_gene2_SE28
8.213784	FAM20C	Nuc8_gene1_SE29
9.588044	FAM20C	Nuc8_gene2_SE29
4.058078	FAM20C	Nuc8_gene1_SE30
5.106852	FAM20C	Nuc8_gene2_SE30
6.376096	FAM20C	Nuc8_gene1_SE31
6.503672	FAM20C	Nuc8_gene2_SE31
8.156623	FAM20C	Nuc8_gene1_SE32
9.030208	FAM20C	Nuc8_gene2_SE32
7.712215	FAM20C	Nuc8_gene1_SE33
6.991095	FAM20C	Nuc8_gene2_SE33
6.559889	FAM20C	Nuc8_gene1_SE34
7.517367	FAM20C	Nuc8_gene2_SE34
6.929792	FAM20C	Nuc8_gene1_SE35
5.600321	FAM20C	Nuc8_gene2_SE35
6.5432	FAM20C	Nuc8_gene1_SE36
6.385901	FAM20C	Nuc8_gene2_SE36
7.865193	FAM20C	Nuc8_gene1_SE37
7.681692	FAM20C	Nuc8_gene2_SE37
7.04573	FAM20C	Nuc8_gene1_SE38
6.157987	FAM20C	Nuc8_gene2_SE38
5.104682	FAM20C	Nuc9_gene1_SE1
4.739586	FAM20C	Nuc9_gene2_SE1
8.624837	FAM20C	Nuc9_gene3_SE1
5.057355	FAM20C	Nuc9_gene1_SE2
3.000132	FAM20C	Nuc9_gene2_SE2
7.397736	FAM20C	Nuc9_gene3_SE2
6.872051	FAM20C	Nuc9_gene1_SE3
4.379614	FAM20C	Nuc9_gene2_SE3
8.16127	FAM20C	Nuc9_gene3_SE3
5.017174	FAM20C	Nuc9_gene1_SE4
2.736421	FAM20C	Nuc9_gene2_SE4
7.270077	FAM20C	Nuc9_gene3_SE4
6.738187	FAM20C	Nuc9_gene1_SE5
3.740731	FAM20C	Nuc9_gene2_SE5
7.691885	FAM20C	Nuc9_gene3_SE5
6.076603	FAM20C	Nuc9_gene1_SE6
2.386928	FAM20C	Nuc9_gene2_SE6
6.480848	FAM20C	Nuc9_gene3_SE6
6.005394	FAM20C	Nuc9_gene1_SE7
3.45016	FAM20C	Nuc9_gene2_SE7
7.570257	FAM20C	Nuc9_gene3_SE7
4.245051	FAM20C	Nuc9_gene1_SE8
3.260474	FAM20C	Nuc9_gene2_SE8
7.554469	FAM20C	Nuc9_gene3_SE8
4.260034	FAM20C	Nuc9_gene1_SE9
4.90164	FAM20C	Nuc9_gene2_SE9
8.611414	FAM20C	Nuc9_gene3_SE9
2.386333	FAM20C	Nuc9_gene1_SE10
4.499318	FAM20C	Nuc9_gene2_SE10
8.238965	FAM20C	Nuc9_gene3_SE10
6.273322	FAM20C	Nuc9_gene1_SE11
2.963716	FAM20C	Nuc9_gene2_SE11
6.884512	FAM20C	Nuc9_gene3_SE11
5.679348	FAM20C	Nuc9_gene1_SE12
1.942233	FAM20C	Nuc9_gene2_SE12
6.601077	FAM20C	Nuc9_gene3_SE12
3.545309	FAM20C	Nuc9_gene1_SE13
5.053014	FAM20C	Nuc9_gene2_SE13
8.584248	FAM20C	Nuc9_gene3_SE13
1.195908	FAM20C	Nuc9_gene1_SE14
4.937597	FAM20C	Nuc9_gene2_SE14
7.865934	FAM20C	Nuc9_gene3_SE14
4.096721	FAM20C	Nuc9_gene1_SE15
3.318389	FAM20C	Nuc9_gene2_SE15
7.114034	FAM20C	Nuc9_gene3_SE15
3.637428	FAM20C	Nuc9_gene1_SE16
3.605679	FAM20C	Nuc9_gene2_SE16
6.603862	FAM20C	Nuc9_gene3_SE16
6.531357	FAM20C	Nuc9_gene1_SE17
3.442237	FAM20C	Nuc9_gene2_SE17
6.470724	FAM20C	Nuc9_gene3_SE17
4.616463	FAM20C	Nuc9_gene1_SE18
4.385148	FAM20C	Nuc9_gene2_SE18
